Ref,Val,Package,PosX,PosY,Rot,Side
"C1","10u","CAP_TPS_A_AVX",31.242000,-31.406576,90.000000,top
"C2","0.1u","C_0603_1608Metric",33.528000,-31.496000,90.000000,top
"C3","10u","CAP_TPS_A_AVX",45.466000,-33.274000,-90.000000,top
"C4","0.1u","C_0603_1608Metric",43.434000,-33.274000,-90.000000,top
"IC1","AD5689RARUZ-RL7","SOP65P640X120-16N",38.506176,-31.362300,0.000000,top
"J1","Conn_01x12_Pin","6pin-6pin breadboard",35.560000,-38.100000,0.000000,top
